HGNC ID,Approved symbol,RefSeq IDs,Enzyme IDs,Gene group ID,Gene group name,RefSeq(supplied by NCBI)
HGNC:10726,SEMA3D,NM_152754,,590|736,V-set domain containing|Semaphorins,NM_152754
HGNC:10727,SEMA3E,NM_012431,,736|594,Semaphorins|Immunoglobulin like domain containing,NM_001178129
HGNC:10728,SEMA3F,NM_004186,,736|1691|594,Semaphorins|MicroRNA protein coding host genes|Immunoglobulin like domain containing,NM_001318798
HGNC:30400,SEMA3G,NM_020163,,736|594,Semaphorins|Immunoglobulin like domain containing,NM_020163
HGNC:10729,SEMA4A,NM_022367,,736,Semaphorins,NM_001193300
HGNC:10730,SEMA4B,NM_198925,,736,Semaphorins,NM_001324029
HGNC:10731,SEMA4C,NM_017789,,736|594,Semaphorins|Immunoglobulin like domain containing,NM_017789
HGNC:10732,SEMA4D,NM_006378,,736|594|471,Semaphorins|Immunoglobulin like domain containing|CD molecules,NM_001142287
HGNC:10734,SEMA4F,NM_004263,,736,Semaphorins,NM_001271661
HGNC:10737,SEMA5B,NM_001031702,,736,Semaphorins,NM_001031702
HGNC:10738,SEMA6A,NM_020796,,736,Semaphorins,NM_001300780
HGNC:10739,SEMA6B,NM_032108,,736,Semaphorins,NM_032108
HGNC:10740,SEMA6C,NM_030913,,736,Semaphorins,NM_001178061
HGNC:16770,SEMA6D,NM_024966,,736,Semaphorins,NM_001198999
HGNC:10741,SEMA7A,NM_003612,,736|454|1691|594|471,Semaphorins|Blood group antigens|MicroRNA protein coding host genes|Immunoglobulin like domain containing|CD molecules,NM_001146029
HGNC:10742,SEMG1,NM_003007,,,,NM_003007
HGNC:10743,SEMG2,NM_003008,,,,NM_003008
HGNC:30402,SENP7,NM_020654,,984,SUMO specific peptidases,NM_001077203
HGNC:22992,SENP8,NM_145204,,984,SUMO specific peptidases,NM_001166340
HGNC:19685,SEPHS1,NM_012247,,,,NM_001195602
HGNC:19686,SEPHS2,NM_012248,,890,Selenoproteins,NM_012248
HGNC:7729,SEPTIN2,NM_006155,,732,Septins,NM_001008491
HGNC:10750,SEPTIN3,NM_145734,,732,Septins,NM_001363845
HGNC:9165,SEPTIN4,NM_080417,,732,Septins,NM_001038704
HGNC:9164,SEPTIN5,NM_002688,,732,Septins,NM_001009939
HGNC:15848,SEPTIN6,NM_145802,,732|1691,Septins|MicroRNA protein coding host genes,NM_015129
HGNC:1717,SEPTIN7,NM_001788,,732,Septins,NM_001011553
HGNC:16511,SEPTIN8,NM_001098811,,732,Septins,NM_001098811
HGNC:7323,SEPTIN9,NM_006640,,732,Septins,NM_001113491
HGNC:14349,SEPTIN10,NM_144710,,732,Septins,NM_001321496
HGNC:25589,SEPTIN11,NM_018243,,732,Septins,NM_001306147
HGNC:26348,SEPTIN12,NM_144605,,732,Septins,NM_001154458
HGNC:33280,SEPTIN14,NM_207366,,732,Septins,NM_207366
HGNC:21061,SERAC1,NM_032861,,1492,Armadillo-like helical domain containing,NM_032861
HGNC:17860,SERBP1,NM_001018067,,,,NM_001018067
HGNC:10755,SERF1A,NM_021967,,,,NM_021967
HGNC:10756,SERF1B,NM_022978,,,,NM_001178087
HGNC:10757,SERF2,NM_005770,,,,NM_001018108
HGNC:17499,SERGEF,NM_012139,,,,NM_012139
HGNC:14408,SERHL,NM_170694,,,,NR_027786
HGNC:29446,SERHL2,NM_014509,,,,NM_001284334
HGNC:13464,SERINC1,NM_020755,,,,NM_020755
HGNC:23231,SERINC2,NM_018565,,,,NM_001199037
HGNC:11699,SERINC3,NM_006811,,,,NM_006811
HGNC:18825,SERINC5,NM_178276,,,,NM_001174071
HGNC:10759,SERP1,NM_014445,,,,NM_014445
HGNC:20607,SERP2,NM_001010897,,,,NM_001010897
HGNC:8941,SERPINA1,NM_001002235,,739,Serpin peptidase inhibitors,NM_000295
HGNC:8985,SERPINA2,NM_006220,,739,Serpin peptidase inhibitors,NM_006220
HGNC:16,SERPINA3,NM_001085,,739,Serpin peptidase inhibitors,NM_001085
HGNC:8948,SERPINA4,NM_006215,,739,Serpin peptidase inhibitors,NM_001289032
HGNC:8723,SERPINA5,NM_000624,,739,Serpin peptidase inhibitors,NM_000624
HGNC:1540,SERPINA6,NM_001756,,739,Serpin peptidase inhibitors,NM_001756
HGNC:11583,SERPINA7,NM_000354,,739,Serpin peptidase inhibitors,NM_000354
HGNC:15995,SERPINA9,NM_175739,,739,Serpin peptidase inhibitors,NM_001042518
HGNC:15996,SERPINA10,NM_016186,,739,Serpin peptidase inhibitors,NM_001100607
HGNC:19193,SERPINA11,NM_001080451,,739,Serpin peptidase inhibitors,NM_001080451
HGNC:18359,SERPINA12,NM_173850,,739,Serpin peptidase inhibitors,NM_001304461
HGNC:30909,SERPINA13P,NR_015340,,739,Serpin peptidase inhibitors,NR_015340
HGNC:8584,SERPINB2,NM_002575,,739,Serpin peptidase inhibitors,NM_001143818
HGNC:10569,SERPINB3,NM_006919,,739,Serpin peptidase inhibitors,NM_006919
HGNC:10570,SERPINB4,NM_175041,,739,Serpin peptidase inhibitors,NM_002974
HGNC:8949,SERPINB5,NM_002639,,739,Serpin peptidase inhibitors,NM_002639
HGNC:13902,SERPINB7,NM_003784,,739,Serpin peptidase inhibitors,NM_001040147
HGNC:8952,SERPINB8,NM_001031848,,739,Serpin peptidase inhibitors,NM_001031848
HGNC:8942,SERPINB10,NM_005024,,739,Serpin peptidase inhibitors,NM_005024
HGNC:14221,SERPINB11,NM_080475,,739,Serpin peptidase inhibitors,NM_001291278
HGNC:14220,SERPINB12,NM_080474,,739,Serpin peptidase inhibitors,NM_001307928
HGNC:8944,SERPINB13,NM_012397,,739,Serpin peptidase inhibitors,NM_001307923
HGNC:775,SERPINC1,NM_000488,,739,Serpin peptidase inhibitors,NM_000488
HGNC:4838,SERPIND1,NM_000185,,739,Serpin peptidase inhibitors,NM_000185
HGNC:8583,SERPINE1,NM_000602,,739,Serpin peptidase inhibitors,NM_000602
HGNC:8951,SERPINE2,NM_006216,,739,Serpin peptidase inhibitors,NM_001136528
HGNC:24774,SERPINE3,NM_001101320,,739,Serpin peptidase inhibitors,NM_001101320
HGNC:8824,SERPINF1,NM_002615,,739,Serpin peptidase inhibitors,NM_001329903
HGNC:9075,SERPINF2,NM_000934,,739,Serpin peptidase inhibitors,NM_000934
HGNC:1228,SERPING1,NM_000062,,739|1639,Serpin peptidase inhibitors|Complement system regulators and receptors,NM_000062
HGNC:1546,SERPINH1,NM_004353,,739,Serpin peptidase inhibitors,NM_001207014
HGNC:8945,SERPINI2,NM_006217,,739,Serpin peptidase inhibitors,NM_001012303
HGNC:17932,SERTAD1,NM_013376,,,,NM_013376
HGNC:30784,SERTAD2,NM_014755,,,,NM_014755
HGNC:17931,SERTAD3,NM_013368,,,,NM_013368
HGNC:25236,SERTAD4,NM_019605,,,,NM_001354173
HGNC:32019,SERTAD4-AS1,NR_024337,,,,NR_024337
HGNC:33792,SERTM1,NM_203451,,,,NM_203451
HGNC:48576,SERTM2,NM_001354473,,,,NM_001354473
HGNC:21595,SESN1,NM_014454,,,,NM_001199933
HGNC:23060,SESN3,NM_144665,,,,NM_001271594
HGNC:18379,SESTD1,NM_178123,,,,NM_178123
HGNC:10760,SET,NM_001122821,,1658|1659,INHAT complex|SET complex,NM_001122821
HGNC:15573,SETBP1,NM_001130110,,,,NM_001130110
HGNC:29010,SETD1A,NM_014712,,1399|487|725,SET domain containing|Lysine methyltransferases|RNA binding motif containing,NM_014712
HGNC:29187,SETD1B,NM_001353345,,1399|487|725,SET domain containing|Lysine methyltransferases|RNA binding motif containing,NM_001353345
HGNC:18420,SETD2,NM_014159,,1399|487,SET domain containing|Lysine methyltransferases,NM_001349370
HGNC:20493,SETD3,NM_032233,,1399,SET domain containing,NM_032233
HGNC:1258,SETD4,NM_017438,,1399,SET domain containing,NM_001007259
HGNC:25566,SETD5,NM_001080517,,1399,SET domain containing,NM_001080517
HGNC:26116,SETD6,NM_024860,,1399,SET domain containing,NM_001160305
HGNC:30412,SETD7,NM_030648,,1399|487,SET domain containing|Lysine methyltransferases,NM_001306199
HGNC:28508,SETD9,NM_153706,,1399,SET domain containing,NM_001171990
HGNC:10761,SETDB1,NM_001145415,,1025|1399|487|780,Methyl-CpG binding domain containing|SET domain containing|Lysine methyltransferases|Tudor domain containing,NM_001145415
HGNC:20263,SETDB2,NM_031915,,1025|1399|487,Methyl-CpG binding domain containing|SET domain containing|Lysine methyltransferases,NM_001160308
HGNC:10762,SETMAR,NM_006515,,1399|1415,SET domain containing|DNA transposon derived genes,NM_001243723
HGNC:42937,SETSIP,NM_001287737,,,,NM_001287737
HGNC:445,SETX,NM_015046,,1169,UPF1 like RNA helicases,NM_001351527
HGNC:30844,SEZ6L2,NM_012410,,1179,Sushi domain containing,NM_001114099
HGNC:12950,SF1,NM_004630,,1522|1504|74,Spliceosomal E complex|Spliceosomal A complex|Zinc fingers CCHC-type,NM_001178030
HGNC:10765,SF3A1,NM_005877,,1555|1501,SF3a complex|U2 small nuclear ribonucleoprotein ,NM_005877
HGNC:10767,SF3A3,NM_006802,,1555|1501,SF3a complex|U2 small nuclear ribonucleoprotein ,NM_001320830
HGNC:10770,SF3B3,NM_012426,,1835|1517,Small nucleolar RNA protein coding host genes|SF3b complex,NM_012426
HGNC:10771,SF3B4,NM_005850,,725|1517,RNA binding motif containing|SF3b complex,NM_005850
HGNC:21083,SF3B5,NM_031287,,1517,SF3b complex,NM_031287
HGNC:30096,SF3B6,NM_016047,,1517,SF3b complex,NM_016047
HGNC:29064,SFI1,NM_014775,,694,Protein phosphatase 1 regulatory subunits,NM_001007467
HGNC:20255,SFMBT1,NM_016329,,760|1263,Sterile alpha motif domain containing|MBT domain containing,NM_016329
HGNC:20256,SFMBT2,NM_001029880,,760|1263,Sterile alpha motif domain containing|MBT domain containing,NM_001018039
HGNC:10773,SFN,NM_006142,,1053,14-3-3 phospho-serine/phospho-threonine binding proteins,NM_006142
HGNC:10774,SFPQ,NM_005066,,694|725,Protein phosphatase 1 regulatory subunits|RNA binding motif containing,NM_005066
HGNC:29574,SFR1,NM_145247,,,,NM_001002759
HGNC:10776,SFRP1,NM_003012,,733|1691,Secreted frizzled-related proteins|MicroRNA protein coding host genes,NM_003012
HGNC:10778,SFRP4,NM_003014,,733,Secreted frizzled-related proteins,NM_003014
HGNC:10779,SFRP5,NM_003015,,733,Secreted frizzled-related proteins,NM_003015
HGNC:10790,SFSWAP,NM_004592,,,,NM_001261411
HGNC:21102,SFT2D1,NM_145169,,,,NM_145169
HGNC:25140,SFT2D2,NM_199344,,,,NM_199344
HGNC:28767,SFT2D3,NM_032740,,,,NM_032740
HGNC:18386,SFTA2,NM_205854,,,,NM_205854
HGNC:18387,SFTA3,NM_001101341,,,,NR_138597
HGNC:10798,SFTPA1,NM_005411,,491|1298,Collectins|C-type lectin domain containing,NM_001093770
HGNC:10799,SFTPA2,NM_001098668,,491|1298,Collectins|C-type lectin domain containing,NM_001098668
HGNC:10801,SFTPB,NM_198843,,,,NM_000542
HGNC:10802,SFTPC,NM_003018,,457,BRICHOS domain containing,NM_001172357
HGNC:16085,SFXN1,NM_022754,,746|752,Sideroflexins|Solute carriers,NM_001322977
HGNC:16086,SFXN2,NM_001350989,,746|752,Sideroflexins|Solute carriers,NM_001350989
HGNC:16087,SFXN3,NM_030971,,746|752,Sideroflexins|Solute carriers,NM_030971
HGNC:16088,SFXN4,NM_213649,,746|752,Sideroflexins|Solute carriers,NM_213649
HGNC:16073,SFXN5,NM_144579,,746|752,Sideroflexins|Solute carriers,NM_001330400
HGNC:10805,SGCA,NM_000023,,,,NM_000023
HGNC:10809,SGCG,NM_000231,,,,NM_000231
HGNC:14075,SGCZ,NM_139167,,1691,MicroRNA protein coding host genes,NM_001322879
HGNC:25156,SGF29,NM_138414,,780|1058|1059,Tudor domain containing|ATAC complex|SAGA complex,NM_138414
HGNC:25412,SGIP1,NM_032291,,1691,MicroRNA protein coding host genes,NM_001308203
HGNC:25088,SGO1,NM_138484,,,,NM_001012409
HGNC:30812,SGO2,NM_152524,,,,NM_001160033
HGNC:10817,SGPL1,NM_003901,,,,NM_003901
HGNC:17720,SGPP1,NM_030791,,1070,Sphingosine-1-phosphate phosphatases,NM_030791
HGNC:19953,SGPP2,NM_152386,,1070,Sphingosine-1-phosphate phosphatases,NM_001320833
HGNC:29410,SGSM1,NM_001039948,,751,Small G protein signaling modulators,NM_001039948
HGNC:29026,SGSM2,NM_014853,,751,Small G protein signaling modulators,NM_001098509
HGNC:25228,SGSM3,NM_015705,,751,Small G protein signaling modulators,NM_001301849
HGNC:10819,SGTA,NM_003021,,769|1914,Tetratricopeptide repeat domain containing|GET4-GET5 transmembrane domain recognition complex subunits,NM_003021
HGNC:23567,SGTB,NM_019072,,769,Tetratricopeptide repeat domain containing,NM_019072
HGNC:30417,SH2B1,NM_015503,,741|682,SH2 domain containing|Pleckstrin homology domain containing,NM_001145795
HGNC:17381,SH2B2,NM_020979,,741|1691|682,SH2 domain containing|MicroRNA protein coding host genes|Pleckstrin homology domain containing,NM_001359228
HGNC:29605,SH2B3,NM_005475,,741|682,SH2 domain containing|Pleckstrin homology domain containing,NM_001291424
HGNC:10820,SH2D1A,NM_002351,,741,SH2 domain containing,NM_001114937
HGNC:30416,SH2D1B,NM_053282,,741,SH2 domain containing,NM_053282
HGNC:10821,SH2D2A,NM_003975,,741,SH2 domain containing,NM_001161441
HGNC:16885,SH2D3A,NM_005490,,741|1562,SH2 domain containing|NSP adaptor proteins,NM_005490
HGNC:16884,SH2D3C,NM_005489,,741|1562,SH2 domain containing|NSP adaptor proteins,NM_001142531
HGNC:26102,SH2D4A,NM_022071,,741|694,SH2 domain containing|Protein phosphatase 1 regulatory subunits,NM_001174159
HGNC:31440,SH2D4B,NM_001145719,,741,SH2 domain containing,NM_001145719
HGNC:28819,SH2D5,NM_001103161,,,,NM_001103160
HGNC:30439,SH2D6,NM_198482,,741,SH2 domain containing,NM_201594
HGNC:34549,SH2D7,NM_001101404,,741,SH2 domain containing,NM_001101404
HGNC:10822,SH3BGR,NM_007341,,1691,MicroRNA protein coding host genes,NM_001001713
HGNC:10823,SH3BGRL,NM_003022,,,,NM_003022
HGNC:10824,SH3BP1,NM_018957,,1289|1923,N-BAR domain containing|AH/BAR family Rho GTPase activating proteins,NM_001350055
HGNC:10825,SH3BP2,NM_003023,,741|682,SH2 domain containing|Pleckstrin homology domain containing,NM_001122681
HGNC:10827,SH3BP5,NM_004844,,,,NM_001018009
HGNC:29360,SH3BP5L,NM_030645,,,,NM_001322462
HGNC:30418,SH3D19,NM_001009555,,,,NM_001009555
HGNC:26236,SH3D21,NM_024676,,,,NM_001162530
HGNC:10830,SH3GL1,NM_003025,,1289,N-BAR domain containing,NM_001199943
HGNC:10831,SH3GL2,NM_003026,,1289,N-BAR domain containing,NM_003026
HGNC:10832,SH3GL3,NM_003027,,1289,N-BAR domain containing,NM_001301108
HGNC:10833,SH3GLB1,NM_016009,,1289|694,N-BAR domain containing|Protein phosphatase 1 regulatory subunits,NM_001206651
HGNC:13867,SH3KBP1,NM_031892,,,,NM_001024666
HGNC:23664,SH3PXD2A,NM_014631,,,,NM_001365079
HGNC:29242,SH3PXD2B,NM_017963,,,,NM_001017995
HGNC:17650,SH3RF1,NM_020870,,58,Ring finger proteins,NM_020870
HGNC:26299,SH3RF2,NM_152550,,694|58,Protein phosphatase 1 regulatory subunits|Ring finger proteins,NM_152550
HGNC:24699,SH3RF3,NM_001099289,,58,Ring finger proteins,NM_001099289
HGNC:26009,SH3TC1,NM_018986,,769,Tetratricopeptide repeat domain containing,NM_001318480
HGNC:29427,SH3TC2,NM_024577,,769|1691,Tetratricopeptide repeat domain containing|MicroRNA protein coding host genes,NM_024577
HGNC:29546,SH3YL1,NM_015677,,,,NM_001159597
HGNC:15474,SHANK1,NM_016148,,403|760|1220,Ankyrin repeat domain containing|Sterile alpha motif domain containing|PDZ domain containing,NM_016148
HGNC:14295,SHANK2,NM_012309,,403|760|1220|1691,Ankyrin repeat domain containing|Sterile alpha motif domain containing|PDZ domain containing|MicroRNA protein coding host genes,NM_012309
HGNC:14294,SHANK3,NM_001080420,,403|760|1220,Ankyrin repeat domain containing|Sterile alpha motif domain containing|PDZ domain containing,NM_033517
HGNC:25321,SHARPIN,NM_030974,,89|1390,Zinc fingers RANBP2-type |Linear ubiquitin chain assembly complex ,NM_030974
HGNC:10839,SHBG,NM_001040,,,,NM_001040
HGNC:10840,SHC1,NM_183001,,741,SH2 domain containing,NM_001130040
HGNC:18181,SHC3,NM_016848,,741,SH2 domain containing,NM_016848
HGNC:16743,SHC4,NM_203349,,741,SH2 domain containing,NM_203349
HGNC:29547,SHCBP1,NM_024745,,,,NM_001324318
HGNC:16788,SHCBP1L,NM_030933,,,,NM_001345928
HGNC:30633,SHD,NM_020209,,741,SH2 domain containing,NM_020209
HGNC:27004,SHE,NM_001010846,,741,SH2 domain containing,NM_001010846
HGNC:25116,SHF,NM_138356,,741,SH2 domain containing,NM_001301168
HGNC:25649,SHFL,NM_018381,,,,NM_001308277
HGNC:10848,SHH,NM_000193,,1373,Hedgehog signaling molecule family,NM_000193
HGNC:20366,SHISA2,NM_001007538,,742,Shisa family members,NM_001007538
HGNC:25159,SHISA3,NM_001080505,,742,Shisa family members,NM_001080505
HGNC:27139,SHISA4,NM_198149,,742,Shisa family members,NM_198149
HGNC:30376,SHISA5,NM_016479,,742,Shisa family members,NM_001272065
HGNC:34491,SHISA6,NM_207386,,742,Shisa family members,NM_001173461
HGNC:35409,SHISA7,NM_001145176,,742,Shisa family members,NM_001145176
HGNC:18351,SHISA8,NM_001207020,,742,Shisa family members,NM_001207020
HGNC:37231,SHISA9,NM_001145204,,742,Shisa family members,NM_001145204
HGNC:29335,SHISAL1,NM_001099294,,,,NM_001099294
HGNC:28757,SHISAL2A,NM_001042693,,,,NM_001042693
HGNC:34236,SHISAL2B,NM_001164442,,,,NM_001164442
HGNC:19214,SHKBP1,NM_138392,,362,WD repeat domain containing,NM_138392
HGNC:26318,SHLD1,NM_152504,,1656,Shieldin complex,NM_001303477
HGNC:28773,SHLD2,NM_019054,,1656,Shieldin complex,NM_001330112
HGNC:26535,SHOC1,NM_173521,,,,NM_001080551
HGNC:15454,SHOC2,NM_007373,,1691,MicroRNA protein coding host genes,NM_001269039
HGNC:10853,SHOX,NM_000451,,715|521,Pseudoautosomal region 1|PRD class homeoboxes and pseudogenes,NM_000451
HGNC:19336,SHPRH,NM_173082,,88|58,PHD finger proteins|Ring finger proteins,NM_001042683
HGNC:25543,SHQ1,NM_018130,,,,NM_018130
HGNC:24084,SHROOM1,NM_133456,,,,NM_001172700
HGNC:630,SHROOM2,NM_001649,,1220,PDZ domain containing,NM_001320663
HGNC:30422,SHROOM3,NM_020859,,1220|1691,PDZ domain containing|MicroRNA protein coding host genes,NM_020859
HGNC:29215,SHROOM4,NM_020717,,1220,PDZ domain containing,NM_020717
HGNC:29319,SHTN1,NM_018330,,,,NM_001127211
HGNC:18187,SIAE,NM_170601,,,,NM_001199922
HGNC:30553,SIAH3,NM_198849,,,,NM_198849
HGNC:25967,SIDT1,NM_017699,,1691,MicroRNA protein coding host genes,NM_001308350
HGNC:24272,SIDT2,NM_015996,,,,NM_001040455
HGNC:30575,SIGIRR,NM_021805,,1296|594,TIR domain containing|Immunoglobulin like domain containing,NM_001135053
HGNC:11127,SIGLEC1,NM_023068,,592|593|745|590|471,C2-set domain containing|I-set domain containing|Sialic acid binding Ig like lectins|V-set domain containing|CD molecules,NM_001367089
HGNC:10874,SIGLEC5,NM_003830,,745|590|471,Sialic acid binding Ig like lectins|V-set domain containing|CD molecules,NM_003830
HGNC:10875,SIGLEC6,NM_001245,,593|745|590|471,I-set domain containing|Sialic acid binding Ig like lectins|V-set domain containing|CD molecules,NM_001177547
HGNC:10876,SIGLEC7,NM_016543,,745|590|471,Sialic acid binding Ig like lectins|V-set domain containing|CD molecules,NM_001277201
HGNC:10877,SIGLEC8,NM_014442,,745|590,Sialic acid binding Ig like lectins|V-set domain containing,NM_001363548
HGNC:10878,SIGLEC9,NM_014441,,745|590|471,Sialic acid binding Ig like lectins|V-set domain containing|CD molecules,NM_001198558
HGNC:15620,SIGLEC10,NM_033130,,592|745|590,C2-set domain containing|Sialic acid binding Ig like lectins|V-set domain containing,NM_001171156
HGNC:15622,SIGLEC11,NM_052884,,592|593|745|590,C2-set domain containing|I-set domain containing|Sialic acid binding Ig like lectins|V-set domain containing,NM_001135163
HGNC:15482,SIGLEC12,NM_053003,,592|593|745|590,C2-set domain containing|I-set domain containing|Sialic acid binding Ig like lectins|V-set domain containing,NM_033329
HGNC:32926,SIGLEC14,NM_001098612,,745|590,Sialic acid binding Ig like lectins|V-set domain containing,NM_001098612
HGNC:27596,SIGLEC15,NM_213602,,745|590,Sialic acid binding Ig like lectins|V-set domain containing,NM_213602
HGNC:24851,SIGLEC16,NR_002825,,592|593|745|590,C2-set domain containing|I-set domain containing|Sialic acid binding Ig like lectins|V-set domain containing,NM_001348364
HGNC:26856,SIGLECL1,NM_173635,,1410,Ig-like cell adhesion molecule family,NM_001308437
HGNC:8157,SIGMAR1,NM_005866,,,,NM_001282205
HGNC:11142,SIK1,NM_173354,,,,NM_173354
HGNC:21680,SIK2,NM_015191,,,,NM_015191
HGNC:29165,SIK3,NM_025164,,,,NM_001281748
HGNC:26119,SIKE1,NM_025073,,1371,STRIPAK complex,NM_001102396
HGNC:24624,SIL1,NM_022464,,1492,Armadillo-like helical domain containing,NM_001037633
HGNC:10882,SIM1,NM_005068,,420,Basic helix-loop-helix proteins,NM_005068
HGNC:10883,SIM2,NM_009586,,420,Basic helix-loop-helix proteins,NM_005069
HGNC:24779,SIMC1,NM_198567,,,,NM_001308195
HGNC:19353,SIN3A,NM_015477,,1243|1306,EMSY complex|SIN3 histone deacetylase complex subunits,NM_001145357
HGNC:19354,SIN3B,NM_015260,,1243|1306,EMSY complex|SIN3 histone deacetylase complex subunits,NM_001297595
HGNC:30702,SINHCAF,NM_021238,,,,NM_001135811
HGNC:10885,SIPA1,NM_006747,,1220|1691,PDZ domain containing|MicroRNA protein coding host genes,NM_006747
HGNC:20284,SIPA1L1,NM_015556,,1220,PDZ domain containing,NM_001284245
HGNC:23800,SIPA1L2,NM_020808,,1220,PDZ domain containing,NM_020808
HGNC:23801,SIPA1L3,NM_015073,,1220,PDZ domain containing,NM_015073
HGNC:9662,SIRPA,NM_080792,,591|747|590|1410|471,C1-set domain containing|Signal regulatory proteins|V-set domain containing|Ig-like cell adhesion molecule family|CD molecules,NM_001040022
HGNC:15928,SIRPB1,NM_006065,,591|747|590|471,C1-set domain containing|Signal regulatory proteins|V-set domain containing|CD molecules,NM_001083910
HGNC:16247,SIRPB2,NM_178459,,747|590,Signal regulatory proteins|V-set domain containing,NM_001122962
HGNC:16248,SIRPD,NM_178460,,747|590,Signal regulatory proteins|V-set domain containing,NM_178460
HGNC:15757,SIRPG,NM_018556,,591|747|590|1410|471,C1-set domain containing|Signal regulatory proteins|V-set domain containing|Ig-like cell adhesion molecule family|CD molecules,NM_001039508
HGNC:14929,SIRT1,NM_012238,,1477|938,eNoSC complex|Sirtuins,NM_001142498
HGNC:14932,SIRT4,NM_012240,,938,Sirtuins,NM_012240
HGNC:14935,SIRT7,NM_016538,,938,Sirtuins,NM_016538
HGNC:17710,SIT1,NM_014450,,,,NM_014450
HGNC:17712,SIVA1,NM_006427,,,,NM_006427
HGNC:10889,SIX3,NM_005413,,525,SINE class homeoboxes,NM_005413
HGNC:40532,SIX3-AS1,NR_103785,,,,NR_103785
HGNC:10891,SIX5,NM_175875,,525,SINE class homeoboxes,NM_175875
HGNC:28109,SKA1,NM_145060,,,,NM_001039535
HGNC:28006,SKA2,NM_182620,,1691,MicroRNA protein coding host genes,NM_001100595
HGNC:20262,SKA3,NM_145061,,,,NM_001166017
HGNC:15605,SKAP1,NM_003726,,1691|682,MicroRNA protein coding host genes|Pleckstrin homology domain containing,NM_001075099
HGNC:10896,SKI,NM_003036,,748,SKI transcriptional corepressors,NM_003036
HGNC:32697,SKIDA1,NM_207371,,,,NM_207371
